serial_timesteps,time_elapsed,nupdates,policy_entropy,clipfrac,value_loss,policy_loss,explained_variance,approxkl,eprewmean,total_timesteps,eplenmean,fps
1601536,9001.802313804626,782,-13.657217,0.45769438,0.0059476714,0.008256765,0.9825557265430689,0.0416191,49.21864163,19218432,548.25,2154
1603584,9013.308589696884,783,-13.632665,0.44936934,0.0058369497,0.0073099807,0.9826455637812614,0.040051803,49.19920795,19243008,548.9,2136
1605632,9024.782248973846,784,-13.634033,0.4641479,0.00598788,0.0071726455,0.9821368269622326,0.04277219,49.18884758,19267584,549.73,2142
1607680,9036.54860329628,785,-13.661571,0.459131,0.0056283567,0.010212803,0.9835755657404661,0.041746713,49.21227314,19292160,548.67,2088
1609728,9047.977426052094,786,-13.684776,0.4644448,0.005796359,0.008584509,0.9833745304495096,0.04285491,49.25040773999999,19316736,546.55,2150
1611776,9059.492681503296,787,-13.684008,0.4586467,0.0057985326,0.008357517,0.9822903741151094,0.04211403,49.28584266000001,19341312,547.29,2134
1613824,9071.165066957474,788,-13.689318,0.45298672,0.0056005376,0.00976468,0.9831036496907473,0.04074926,49.35981155000001,19365888,546.22,2105
1615872,9082.86033153534,789,-13.700894,0.45287275,0.005754,0.0072362185,0.9832789432257414,0.040378027,49.32812491999999,19390464,545.52,2101
1617920,9094.23090839386,790,-13.719315,0.45572504,0.005365497,0.008947606,0.984200831502676,0.04091984,49.27940493999999,19415040,544.51,2161
1619968,9105.644317150116,791,-13.731509,0.45441905,0.005657069,0.008265406,0.983234453946352,0.0407819,49.333648509999996,19439616,544.05,2153
1622016,9116.93932890892,792,-13.740415,0.4635579,0.005418061,0.010110557,0.9837528429925442,0.042055454,49.396483149999995,19464192,543.79,2176
1624064,9128.514464139938,793,-13.754774,0.457959,0.0055736057,0.0075399326,0.9837132710963488,0.041690305,49.41875951,19488768,544.13,2123
1626112,9140.130548238754,794,-13.765589,0.45188385,0.005459138,0.007261234,0.9840578380972147,0.04015375,49.423244919999995,19513344,545.54,2115
1628160,9151.872521400452,795,-13.771068,0.46230465,0.0054377755,0.010397505,0.9838088825345039,0.042158987,49.43180459999999,19537920,547.47,2093
1630208,9163.309236049652,796,-13.775696,0.46293968,0.0056586163,0.010047492,0.9830138012766838,0.042535715,49.368556229999996,19562496,547.93,2149
1632256,9174.75761437416,797,-13.802221,0.45392674,0.005352459,0.007759413,0.9846012117341161,0.04076917,49.32926850999999,19587072,546.69,2146
1634304,9186.06544804573,798,-13.816561,0.45856947,0.005445225,0.008995296,0.9840369783341885,0.041381683,49.35081239,19611648,548.09,2173
1636352,9197.381894350052,799,-13.81238,0.44675723,0.0055386485,0.007129328,0.9832354467362165,0.039312497,49.40548638999999,19636224,548.7,2172
1638400,9208.899326086044,800,-13.81262,0.45536724,0.0054191817,0.00882754,0.9837969653308392,0.041475557,49.480107309999994,19660800,548.66,2134
1640448,9220.193666219711,801,-13.830263,0.44971114,0.0055873906,0.007467053,0.9839377216994762,0.04008686,49.45737239,19685376,549.32,2176
1642496,9231.589540243149,802,-13.847227,0.4584106,0.0058958298,0.008749772,0.9826027266681194,0.04146457,49.31884023,19709952,551.18,2156
1644544,9243.215508460999,803,-13.865207,0.45006913,0.0057469,0.0058827,0.9824370518326759,0.039926443,49.26110041,19734528,552.84,2114
1646592,9254.712768554688,804,-13.880892,0.46191,0.005783426,0.007405942,0.9833952952176332,0.042299226,49.28348605,19759104,554.87,2137
1648640,9266.090252399445,805,-13.899737,0.45639244,0.0053848317,0.00767892,0.9842732362449169,0.041107994,49.28014584,19783680,555.94,2160
1650688,9277.762131929398,806,-13.900248,0.46703696,0.0055236802,0.009403756,0.9833468403667212,0.04286294,49.236480119999996,19808256,556.48,2106
1652736,9289.331018924713,807,-13.896181,0.46336263,0.0054820995,0.00755267,0.9837001375854015,0.0424379,49.20114266999999,19832832,556.79,2124
1654784,9300.948074102402,808,-13.886965,0.46170655,0.005573607,0.008624039,0.9837877918034792,0.04202764,49.14070989000001,19857408,557.1,2115
1656832,9312.440740823746,809,-13.892275,0.4603437,0.0054933066,0.011141554,0.9832036159932613,0.041960634,49.13833350000001,19881984,559.13,2138
1658880,9323.926011562347,810,-13.923559,0.46418867,0.005686243,0.008633224,0.9831861183047295,0.04294148,49.149878949999994,19906560,559.42,2139
1660928,9335.48063325882,811,-13.954043,0.46620697,0.00552903,0.0085697565,0.9837576691061258,0.04329329,49.15395351000001,19931136,559.67,2127
1662976,9347.313395738602,812,-13.964795,0.45376801,0.0055679483,0.007988132,0.9827551618218422,0.04072228,49.08816895,19955712,562.37,2077
1665024,9358.850108146667,813,-13.948703,0.45611173,0.00553885,0.007631256,0.9835534412413836,0.041235127,48.99916624,19980288,566.25,2130
